261,45.03,"ype your question, p",21,8549.5,0,1764594045021
263,45.03,"ype your question, p",21,8777.7999999998,1,1764594045247
296,52.03,"your question, plea",24,9003.2999999998,1,1764594045472
308,52.03,"your question, pleas",25,9195.3999999999,1,1764594045665
308,52.03,"your question, pleas",25,9386.2999999998,1,1764594045855
308,52.03,"your question, pleas",25,9615.8999999999,1,1764594046084
308,52.03,"your question, pleas",25,9770.2999999998,1,1764594046238
308,52.03,"your question, pleas",25,9940,1,1764594046408
308,52.03,"your question, pleas",25,10088.5,1,1764594046557
308,52.03,"your question, pleas",25,10256.7,1,1764594046726
308,52.03,"your question, pleas",25,10410.2,1,1764594046879
308,52.03,"your question, pleas",25,10575.5,1,1764594047043
308,52.03,"your question, pleas",25,10726.6,1,1764594047194
308,52.03,"your question, pleas",25,10905.6,1,1764594047373
308,52.03,"your question, pleas",25,11078,1,1764594047546
308,52.03,"your question, pleas",25,11235.8,1,1764594047703
308,52.03,"your question, pleas",25,11417.3,1,1764594047885
308,52.03,"your question, pleas",25,11569.8,1,1764594048037
308,52.03,"your question, pleas",25,11739.4,1,1764594048207
308,52.03,"your question, pleas",25,11882.8,1,1764594048350
308,52.03,"your question, pleas",25,12048.7,1,1764594048516
308,52.03,"your question, pleas",25,12200.7,1,1764594048668
308,52.03,"your question, pleas",25,12364.4,1,1764594048832
308,52.03,"your question, pleas",25,12516,1,1764594048984
308,52.03,"your question, pleas",25,12685.3,1,1764594049153
308,52.03,"your question, pleas",25,12833.3,1,1764594049301
308,52.03,"your question, pleas",25,13000.3,1,1764594049468
308,52.03,"your question, pleas",25,13154.1,1,1764594049622
308,52.03,"your question, pleas",25,13320.8,1,1764594049788
308,52.03,"your question, pleas",25,13469.2,1,1764594049937
308,52.03,"your question, pleas",25,13648.4,1,1764594050117
308,52.03,"your question, pleas",25,13804.3,1,1764594050272
308,52.03,"your question, pleas",25,13959.7,1,1764594050427
308,52.03,"your question, pleas",25,14108.7,1,1764594050576
308,52.03,"your question, pleas",25,14274,1,1764594050742
308,52.03,"your question, pleas",25,14419.6,1,1764594050887
308,52.03,"your question, pleas",25,14586.4,1,1764594051054
308,52.03,"your question, pleas",25,14736.4,1,1764594051204
308,52.03,"your question, pleas",25,14909.6,1,1764594051377
