-1,-1,,,5518.5,1757426754878
-1,-1,,,5597.3999999762,1757426754957
-1,-1,,,5672.3999999762,1757426755032
-1,-1,,,5749.1999999881,1757426755109
-1,-1,,,5814.8999999762,1757426755175
-1,-1,,,5879.5999999642,1757426755239
-1,-1,,,5947.1999999881,1757426755307
-1,-1,,,6012.1999999881,1757426755372
255.54,125.19,"nish generating thei",104,6077.6999999881,1757426755438
146.52,305.43,"AI to finish genera",95,6142.6999999881,1757426755503
423.32,464.23,"their answer. The AI",120,6221.6999999881,1757426755582
-1,-1,,,6296.8000000119,1757426755657
-1,-1,,,6366.0999999642,1757426755726
-1,-1,,,6430.5999999642,1757426755790
-1,-1,,,6497.0999999642,1757426755857
-1,-1,,,6562.8000000119,1757426755923
-1,-1,,,6634.6999999881,1757426755994
-1,-1,,,6706.8000000119,1757426756066
-1,-1,,,6779.8999999762,1757426756140
-1,-1,,,6847.5999999642,1757426756207
-1,-1,,,6911.6999999881,1757426756271
-1,-1,,,6978.3000000119,1757426756338
-1,-1,,,7047.1999999881,1757426756407
-1,-1,,,7111.6999999881,1757426756471
-1,-1,,,7178.8000000119,1757426756538
-1,-1,,,7249.8999999762,1757426756610
-1,-1,,,7315.6999999881,1757426756675
-1,-1,,,7385.6999999881,1757426756745
-1,-1,,,7450.3000000119,1757426756810
-1,-1,,,7513.5999999642,1757426756873
-1,-1,,,7578.0999999642,1757426756938
-1,-1,,,7652,1757426757012
-1,-1,,,7731.5,1757426757091
-1,-1,,,7792.5,1757426757152
-1,-1,,,7854.8999999762,1757426757215
-1,-1,,,7918.3000000119,1757426757278
-1,-1,,,7982.6999999881,1757426757342
-1,-1,,,8045.8999999762,1757426757406
-1,-1,,,8108.0999999642,1757426757468
-1,-1,,,8174.8000000119,1757426757535
-1,-1,,,8243.3999999762,1757426757603
-1,-1,,,8305,1757426757665
-1,-1,,,8372.3999999762,1757426757732
-1,-1,,,8438.5999999642,1757426757798
-1,-1,,,8501.0999999642,1757426757861
-1,-1,,,8563.3000000119,1757426757923
-1,-1,,,8627,1757426757987
-1,-1,,,8690.8000000119,1757426758050
-1,-1,,,8751.6999999881,1757426758111
-1,-1,,,8818.5,1757426758178
-1,-1,,,8923.8000000119,1757426758283
-1,-1,,,9010.1999999881,1757426758370
-1,-1,,,9137.8000000119,1757426758498
-1,-1,,,9264.1999999881,1757426760168
-1,-1,,,9334.0999999642,1757426760238
-1,-1,,,9401.3999999762,1757426760305
-1,-1,,,9470.0999999642,1757426760373
-1,-1,,,9533.2999999523,1757426760437
-1,-1,,,9598.6999999881,1757426760502
-1,-1,,,9667.1999999881,1757426760571
-1,-1,,,9741.5999999642,1757426760645
-1,-1,,,9807,1757426760710
-1,-1,,,9873.5999999642,1757426760777
-1,-1,,,9937,1757426760840
-1,-1,,,9998.7999999523,1757426760902
-1,-1,,,10058.199999988,1757426760962
-1,-1,,,10122.399999976,1757426761026
-1,-1,,,10187.099999964,1757426761091
-1,-1,,,10261.599999964,1757426761165
-1,-1,,,10321.799999952,1757426761225
-1,-1,,,10383.199999988,1757426761287
-1,-1,,,10445.399999976,1757426761349
-1,-1,,,10506.5,1757426761410
-1,-1,,,10574,1757426761477
-1,-1,,,10640.799999952,1757426761544
-1,-1,,,10703.199999988,1757426761607
-1,-1,,,10763.899999976,1757426761667
-1,-1,,,10832.699999988,1757426761736
-1,-1,,,10897.799999952,1757426761801
-1,-1,,,10959.5,1757426761863
-1,-1,,,11021.099999964,1757426761925
-1,-1,,,11086.5,1757426761990
-1,-1,,,11150.199999988,1757426762054
-1,-1,,,11213.5,1757426762117
-1,-1,,,11275.699999988,1757426762179
-1,-1,,,11335,1757426762238
-1,-1,,,11400.299999952,1757426762304
-1,-1,,,11460,1757426762363
-1,-1,,,11520.699999988,1757426762424
-1,-1,,,11580.399999976,1757426762484
-1,-1,,,11642.899999976,1757426762546
-1,-1,,,11703.099999964,1757426762607
-1,-1,,,11769.699999988,1757426762673
-1,-1,,,11833.699999988,1757426762737
-1,-1,,,11893.899999976,1757426762797
-1,-1,,,11956.799999952,1757426762860
-1,-1,,,12016.799999952,1757426762920
-1,-1,,,12079.5,1757426762983
-1,-1,,,12141.199999988,1757426763045
-1,-1,,,12204.5,1757426763108
9.87,123.08,"1 minute",82,12265.199999988,1757426763169
-1,-1,,,12327.899999976,1757426763231
-1,-1,,,12387.599999964,1757426763291
-1,-1,,,12448.099999964,1757426763352
-1,-1,,,12511.599999964,1757426763415
-1,-1,,,12575.099999964,1757426763479
-1,-1,,,12635.5,1757426763539
-1,-1,,,12695.199999988,1757426763599
-1,-1,,,12761.299999952,1757426763665
-1,-1,,,12824,1757426763727
-1,-1,,,12885.5,1757426763789
-1,-1,,,12945.699999988,1757426763849
-1,-1,,,13010,1757426763914
-1,-1,,,13071.599999964,1757426763975
-1,-1,,,13131.599999964,1757426764035
-1,-1,,,13194.899999976,1757426764098
-1,-1,,,13256.099999964,1757426764160
-1,-1,,,13317.599999964,1757426764221
-1,-1,,,13377,1757426764280
-1,-1,,,13439.699999988,1757426764343
-1,-1,,,13502.599999964,1757426764406
-1,-1,,,13566.299999952,1757426764470
-1,-1,,,13629,1757426764533
-1,-1,,,13691.799999952,1757426764595
-1,-1,,,13752.5,1757426764656
-1,-1,,,13810.799999952,1757426764714
-1,-1,,,13872.5,1757426764776
-1,-1,,,13934.5,1757426764838
-1,-1,,,13996.399999976,1757426764900
-1,-1,,,14056,1757426764959
-1,-1,,,14118.5,1757426765022
-1,-1,,,14180.299999952,1757426765084
-1,-1,,,14240.199999988,1757426765144
-1,-1,,,14301.199999988,1757426765205
-1,-1,,,14359.399999976,1757426765263
-1,-1,,,14415.899999976,1757426765319
-1,-1,,,14478.799999952,1757426765382
-1,-1,,,14536.699999988,1757426765440
-1,-1,,,14596.899999976,1757426765500
-1,-1,,,14656.299999952,1757426765560
-1,-1,,,14717.899999976,1757426765621
-1,-1,,,14777.099999964,1757426765681
-1,-1,,,14834.899999976,1757426765738
-1,-1,,,14896.199999988,1757426765800
-1,-1,,,14955.5,1757426765859
-1,-1,,,15017.099999964,1757426765921
-1,-1,,,15075.899999976,1757426765979
-1,-1,,,15138.299999952,1757426766042
-1,-1,,,15201.799999952,1757426766105
-1,-1,,,15262.899999976,1757426766166
-1,-1,,,15324.899999976,1757426766228
-1,-1,,,15387.099999964,1757426766291
-1,-1,,,15449.599999964,1757426766353
-1,-1,,,15510.199999988,1757426766414
-1,-1,,,15572.299999952,1757426766476
-1,-1,,,15633.299999952,1757426766537
-1,-1,,,15702.699999988,1757426766606
-1,-1,,,15762.5,1757426766666
-1,-1,,,15825.799999952,1757426766729
-1,-1,,,15888.699999988,1757426766792
-1,-1,,,15948.399999976,1757426766852
-1,-1,,,16009.199999988,1757426766913
-1,-1,,,16070.699999988,1757426766974
-1,-1,,,16130.199999988,1757426767034
-1,-1,,,16193.099999964,1757426767097
-1,-1,,,16254.399999976,1757426767158
-1,-1,,,16318,1757426767221
-1,-1,,,16379.799999952,1757426767283
-1,-1,,,16442.5,1757426767346
-1,-1,,,16510.699999988,1757426767414
-1,-1,,,16575.699999988,1757426767479
-1,-1,,,16643.5,1757426767547
-1,-1,,,16715,1757426767618
-1,-1,,,16786.899999976,1757426767690
-1,-1,,,16854.5,1757426767759
-1,-1,,,16923.099999964,1757426767827
-1,-1,,,16993.399999976,1757426767897
-1,-1,,,17063.5,1757426767967
-1,-1,,,17139.899999976,1757426768043
-1,-1,,,17217.199999988,1757426768121
-1,-1,,,17297.199999988,1757426768201
-1,-1,,,17372.799999952,1757426768276
-1,-1,,,17444.699999988,1757426768348
-1,-1,,,17514.699999988,1757426768418
-1,-1,,,17583.099999964,1757426768487
-1,-1,,,17653,1757426768556
-1,-1,,,17721.899999976,1757426768625
-1,-1,,,17788.699999988,1757426768692
-1,-1,,,17855.899999976,1757426768759
-1,-1,,,17923.299999952,1757426768827
-1,-1,,,17992.699999988,1757426768896
-1,-1,,,18058.899999976,1757426768962
-1,-1,,,18122.199999988,1757426769026
-1,-1,,,18188.399999976,1757426769092
-1,-1,,,18259.5,1757426769163
-1,-1,,,18330.199999988,1757426769234
-1,-1,,,18400.199999988,1757426769304
-1,-1,,,18469.699999988,1757426769373
-1,-1,,,18533.199999988,1757426769437
-1,-1,,,18595.799999952,1757426769499
-1,-1,,,18664.099999964,1757426769568
-1,-1,,,18728.199999988,1757426769632
-1,-1,,,18790.299999952,1757426769694
-1,-1,,,18853.099999964,1757426769757
-1,-1,,,18921.5,1757426769825
355.87,108.41,"ating their answer.",114,18987.199999988,1757426769891
764.99,60.29,"ht take up to 1 minu",69,19052,1757426769956
826.41,302.86,"show up here.",156,19119.399999976,1757426770023
802.5,276.84,"ll show up here.",154,19184.399999976,1757426770088
-1,-1,,,19248.699999988,1757426770152
-1,-1,,,19312.5,1757426770216
-1,-1,,,19380.399999976,1757426770284
-1,-1,,,19454.5,1757426770358
-1,-1,,,19516.099999964,1757426770420
-1,-1,,,19579.799999952,1757426770483
-1,-1,,,19639.899999976,1757426770543
868.86,312.58,"w up here.",160,19698.299999952,1757426770602
756.89,207,"e will show up here.",150,19758.699999988,1757426770663
234.7,91.23,"inish generating the",103,19815.699999988,1757426770719
-1,-1,,,19875.799999952,1757426770779
-1,-1,,,19935.099999964,1757426770839
21.2,275.81,"for AI to f",83,19992.799999952,1757426770896
257.94,309.43,"ish generating their",105,20053.199999988,1757426770957
211.58,169.91,"o finish generating",100,20114,1757426771018
202.81,131.02,"o finish generating",100,20173.899999976,1757426771077
-1,-1,,,20234.099999964,1757426771138
-1,-1,,,20300.5,1757426771204
-1,-1,,,20358.5,1757426771262
-1,-1,,,20420.399999976,1757426771324
-1,-1,,,20483.599999964,1757426771387
-1,-1,,,20546.299999952,1757426771450
-1,-1,,,20610.299999952,1757426771514
-1,-1,,,20679.099999964,1757426771583
-1,-1,,,20746.399999976,1757426771650
-1,-1,,,20818.5,1757426771722
-1,-1,,,20885.599999964,1757426771789
-1,-1,,,20954.399999976,1757426771858
-1,-1,,,21015.799999952,1757426771919
-1,-1,,,21079.599999964,1757426771983
-1,-1,,,21143.899999976,1757426772047
-1,-1,,,21207.699999988,1757426772111
-1,-1,,,21271.099999964,1757426772175
-1,-1,,,21331.799999952,1757426772235
-1,-1,,,21395.099999964,1757426772299
-1,-1,,,21457,1757426772361
-1,-1,,,21520.5,1757426772424
-1,-1,,,21581.799999952,1757426772485
-1,-1,,,21643.199999988,1757426772547
-1,-1,,,21714.599999964,1757426772618
-1,-1,,,21778,1757426772682
-1,-1,,,21842.299999952,1757426772746
-1,-1,,,21906.5,1757426772810
-1,-1,,,21978,1757426772882
-1,-1,,,22042.199999988,1757426772946
-1,-1,,,22102.299999952,1757426773006
-1,-1,,,22166.599999964,1757426773070
46.77,225.2,"for AI to fin",85,22234.699999988,1757426773138
-1,-1,,,22301.5,1757426773205
-1,-1,,,22362.599999964,1757426773266
-1,-1,,,22429.099999964,1757426773333
-1,-1,,,22489.899999976,1757426773394
-1,-1,,,22550.5,1757426773454
-1,-1,,,22613.199999988,1757426773517
-1,-1,,,22676.899999976,1757426773580
-1,-1,,,22755,1757426773659
-1,-1,,,22820.099999964,1757426773724
-1,-1,,,22881.799999952,1757426773785
-1,-1,,,22946.599999964,1757426773850
-1,-1,,,23008.099999964,1757426773912
-1,-1,,,23073.899999976,1757426773977
-1,-1,,,23134.699999988,1757426774038
-1,-1,,,23197.799999952,1757426774101
-1,-1,,,23261.699999988,1757426774165
-1,-1,,,23323.599999964,1757426774227
-1,-1,,,23389.199999988,1757426774293
-1,-1,,,23453,1757426774357
-1,-1,,,23514,1757426774418
-1,-1,,,23576.5,1757426774480
-1,-1,,,23637.399999976,1757426774541
-1,-1,,,23700.599999964,1757426774604
-1,-1,,,23763.399999976,1757426774667
-1,-1,,,23823,1757426774726
-1,-1,,,23883.199999988,1757426774787
-1,-1,,,23944.799999952,1757426774848
-1,-1,,,24003.699999988,1757426774907
-1,-1,,,24065.899999976,1757426774970
-1,-1,,,24127.799999952,1757426775031
-1,-1,,,24195.5,1757426775099
-1,-1,,,24258.399999976,1757426775162
-1,-1,,,24321.899999976,1757426775225
-1,-1,,,24386.599999964,1757426775290
-1,-1,,,24446.5,1757426775350
-1,-1,,,24507.899999976,1757426775411
-1,-1,,,24571.599999964,1757426775475
-1,-1,,,24633.899999976,1757426775537
-1,-1,,,24697,1757426775601
-1,-1,,,24759.399999976,1757426775663
-1,-1,,,24819.799999952,1757426775723
-1,-1,,,24880.199999988,1757426775784
-1,-1,,,24942.5,1757426775846
-1,-1,,,25003.5,1757426775907
-1,-1,,,25066.599999964,1757426775970
-1,-1,,,25127,1757426776031
-1,-1,,,25188.699999988,1757426776092
-1,-1,,,25257.099999964,1757426776161
-1,-1,,,25323.599999964,1757426776227
-1,-1,,,25382.699999988,1757426776286
-1,-1,,,25443.799999952,1757426776347
-1,-1,,,25507.299999952,1757426776411
-1,-1,,,25567.299999952,1757426776471
-1,-1,,,25628.199999988,1757426776532
-1,-1,,,25689.299999952,1757426776593
-1,-1,,,25753.099999964,1757426776657
-1,-1,,,25813.099999964,1757426776717
609.74,271.01,"AI's response will",137,25874.699999988,1757426776778
700.33,209.18,"sponse will show up",145,25933.899999976,1757426776838
846,138.14,"how up here.",158,25998.5,1757426776902
-1,-1,,,26059.599999964,1757426776963
866.17,233.75,"w up here.",160,26119.699999988,1757426777023
-1,-1,,,26189.199999988,1757426777093
-1,-1,,,26252.799999952,1757426777156
-1,-1,,,26317.299999952,1757426777221
578.49,224.32,"The AI's response wi",134,26377.799999952,1757426777281
142.61,29.36,"ter you type your qu",12,26437.199999988,1757426777341
238,79.05,"inish generating the",103,26497.099999964,1757426777401
106.6,57.29,"After you type your",9,26559.5,1757426777463
41.67,1.62,"After you typ",3,26618.5,1757426777522
-1,-1,,,26677.199999988,1757426777581
-1,-1,,,26740.699999988,1757426777644
-1,-1,,,26800.199999988,1757426777704
-1,-1,,,26857.099999964,1757426777761
-1,-1,,,26915.599999964,1757426777819
-1,-1,,,26974.799999952,1757426777878
-1,-1,,,27034.399999976,1757426777938
-1,-1,,,27095,1757426777999
-1,-1,,,27154.699999988,1757426778058
-1,-1,,,27218.299999952,1757426778122
-1,-1,,,27277.899999976,1757426778181
-1,-1,,,27338.199999988,1757426778242
-1,-1,,,27397.099999964,1757426778301
-1,-1,,,27459.099999964,1757426778363
-1,-1,,,27521.599999964,1757426778425
-1,-1,,,27587.199999988,1757426778491
-1,-1,,,27653.799999952,1757426778558
-1,-1,,,27722.599999964,1757426778626
-1,-1,,,27781.899999976,1757426778685
-1,-1,,,27839.399999976,1757426778743
-1,-1,,,27899.699999988,1757426778803
-1,-1,,,27957.5,1757426778861
-1,-1,,,28021.199999988,1757426778925
-1,-1,,,28082.699999988,1757426778986
-1,-1,,,28144.899999976,1757426779048
-1,-1,,,28210,1757426779114
245.21,39.58,"ype your question, p",21,28273.299999952,1757426779177
264.78,35.76,"e your question, ple",23,28340.5,1757426779244
-1,-1,,,28404.199999988,1757426779308
-1,-1,,,28465.299999952,1757426779369
-1,-1,,,28525.199999988,1757426779429
-1,-1,,,28590.199999988,1757426779494
-1,-1,,,28648.199999988,1757426779552
-1,-1,,,28712.5,1757426779616
-1,-1,,,28773.199999988,1757426779677
-1,-1,,,28837.399999976,1757426779741
-1,-1,,,28898.299999952,1757426779802
-1,-1,,,28961.5,1757426779865
-1,-1,,,29022.399999976,1757426779926
-1,-1,,,29087.599999964,1757426779991
-1,-1,,,29147.5,1757426780051
-1,-1,,,29209.099999964,1757426780113
-1,-1,,,29271.899999976,1757426780175
-1,-1,,,29338.899999976,1757426780242
-1,-1,,,29400.799999952,1757426780304
11.55,53.72,"After you",0,29463.5,1757426780367
-1,-1,,,29533.199999988,1757426780437
-1,-1,,,29604.299999952,1757426780508
-1,-1,,,29668.199999988,1757426780572
-1,-1,,,29730.599999964,1757426780634
-1,-1,,,29792,1757426780696
-1,-1,,,29851.5,1757426780755
-1,-1,,,29913.699999988,1757426780817
-1,-1,,,29974.199999988,1757426780878
-1,-1,,,30041.399999976,1757426780945
-1,-1,,,30106,1757426781009
144.19,16.03,"ter you type your qu",12,30165.599999964,1757426781069
-1,-1,,,30230.799999952,1757426781134
-1,-1,,,30293.699999988,1757426781197
-1,-1,,,30357.5,1757426781261
-1,-1,,,30420.199999988,1757426781324
35.35,15.5,"After you ty",2,30481.299999952,1757426781385
-1,-1,,,30543.799999952,1757426781447
-1,-1,,,30606.299999952,1757426781510
-1,-1,,,30674.899999976,1757426781578
-1,-1,,,30739.299999952,1757426781643
-1,-1,,,30805.399999976,1757426781709
-1,-1,,,30875.399999976,1757426781779
-1,-1,,,30944.399999976,1757426781848
-1,-1,,,31012,1757426781915
-1,-1,,,31078,1757426781981
-1,-1,,,31138.699999988,1757426782042
-1,-1,,,31200.899999976,1757426782104
-1,-1,,,31265.699999988,1757426782169
-1,-1,,,31325.399999976,1757426782229
-1,-1,,,31388.599999964,1757426782292
-1,-1,,,31449.299999952,1757426782353
-1,-1,,,31516.799999952,1757426782420
-1,-1,,,31583.199999988,1757426782487
-1,-1,,,31644.599999964,1757426782548
-1,-1,,,31709,1757426782613
-1,-1,,,31771.299999952,1757426782675
-1,-1,,,31835.299999952,1757426782739
-1,-1,,,31898.099999964,1757426782802
-1,-1,,,31959,1757426782863
-1,-1,,,32021.899999976,1757426782925
-1,-1,,,32085.5,1757426782989
-1,-1,,,32148.299999952,1757426783052
-1,-1,,,32211.5,1757426783115
-1,-1,,,32275.099999964,1757426783179
-1,-1,,,32338.199999988,1757426783242
-1,-1,,,32400.899999976,1757426783304
-1,-1,,,32463.399999976,1757426783367
-1,-1,,,32524.899999976,1757426783428
-1,-1,,,32590,1757426783494
-1,-1,,,32652.799999952,1757426783556
-1,-1,,,32718.099999964,1757426783621
-1,-1,,,32778.799999952,1757426783682
-1,-1,,,32840.199999988,1757426783744
-1,-1,,,32906.399999976,1757426783810
-1,-1,,,32968.699999988,1757426783872
-1,-1,,,33030.699999988,1757426783934
473.69,92.21,"r answer. The AI's r",124,33094.399999976,1757426783998
600.27,103.41,"e AI's response will",136,33161.199999988,1757426784065
639.94,53.9,"ntly. It might take",57,33221,1757426784125
287.96,123.37,"h generating their a",107,33284,1757426784188
280.94,148.13,"h generating their a",107,33350.899999976,1757426784255
347.68,203.26,"rating their answer.",113,33414.099999964,1757426784318
-1,-1,,,33475.399999976,1757426784379
-1,-1,,,33538.899999976,1757426784443
-1,-1,,,33601,1757426784505
-1,-1,,,33662.799999952,1757426784566
-1,-1,,,33723.699999988,1757426784627
-1,-1,,,33792.399999976,1757426784696
-1,-1,,,33853.799999952,1757426784757
-1,-1,,,33920.099999964,1757426784824
63.42,16.44,"After you type",5,33980.299999952,1757426784884
-1,-1,,,34042,1757426784945
-1,-1,,,34108.5,1757426785012
-1,-1,,,34169.799999952,1757426785073
-1,-1,,,34232,1757426785136
-1,-1,,,34297.699999988,1757426785201
-1,-1,,,34359.899999976,1757426785264
-1,-1,,,34426,1757426785330
-1,-1,,,34500.199999988,1757426785404
-1,-1,,,34563.299999952,1757426785467
-1,-1,,,34626.699999988,1757426785530
-1,-1,,,34695.5,1757426785599
105.15,209.46,"for AI to finish ge",91,34765.899999976,1757426785670
255.08,107.91,"nish generating thei",104,34835.699999988,1757426785739
-1,-1,,,34908.399999976,1757426785812
-1,-1,,,34975.099999964,1757426785879
-1,-1,,,35042.699999988,1757426785946
-1,-1,,,35109.599999964,1757426786013
-1,-1,,,35172.5,1757426786076
-1,-1,,,35238.299999952,1757426786142
