480.16,163.97,"AI's response will s",138,4899.8999999999,0,1760783381085
478.96,160.87,"AI's response will s",138,5116.5,0,1760783381300
472.42,153.41,"AI's response will s",138,5286.8999999999,0,1760783381471
451.29,111.93,"e AI's response will",136,5454.8999999999,0,1760783381638
409.38,70.77,"stion, please wait p",33,5609.8999999999,0,1760783381793
331.06,35.52,"ur question, please",27,5772.8999999999,0,1760783381956
-1,-1,,,5922.8999999999,1,1760783382105
-1,-1,,,6070.1999999997,1,1760783382252
-1,-1,,,6233.6999999997,1,1760783382416
-1,-1,,,6371.3999999999,1,1760783382553
-1,-1,,,6536.5,1,1760783382718
-1,-1,,,6674.3999999999,1,1760783382856
-1,-1,,,6877.2999999998,1,1760783383059
-1,-1,,,7020.2999999998,1,1760783383202
-1,-1,,,7192.5,1,1760783383374
-1,-1,,,7334.2999999998,1,1760783383516
-1,-1,,,7496.3999999999,1,1760783383678
-1,-1,,,7638,1,1760783383820
-1,-1,,,7792,1,1760783383974
-1,-1,,,7929.6999999997,1,1760783384111
-1,-1,,,8071.2999999998,1,1760783384253
-1,-1,,,8231.7999999998,1,1760783384414
-1,-1,,,8373,1,1760783384555
-1,-1,,,8523.5,1,1760783384705
-1,-1,,,8725,1,1760783384907
868.06,3.73,"take up to 1 minute",72,8888,1,1760783385071
952.64,21.36,"to 1 minute for AI",79,9030.3999999999,1,1760783385213
1038.63,33.54,"inute for AI to fini",86,9194.5,1,1760783385377
1072.11,34.72,"te for AI to finish",89,9336.6999999997,1,1760783385519
-1,-1,,,9480.1999999997,1,1760783385662
-1,-1,,,9650.1999999997,1,1760783385832
-1,-1,,,9795,1,1760783385977
-1,-1,,,9959.6999999997,1,1760783386142
-1,-1,,,10105.4,1,1760783386287
-1,-1,,,10267.7,1,1760783386450
-1,-1,,,10413.5,1,1760783386595
-1,-1,,,10562.5,1,1760783386744
-1,-1,,,10724.7,1,1760783386907
-1,-1,,,10859.4,1,1760783387041
-1,-1,,,11024.3,1,1760783387206
-1,-1,,,11160,1,1760783387342
-1,-1,,,11309,1,1760783387491
-1,-1,,,11469.3,1,1760783387651
-1,-1,,,11612.5,1,1760783387794
-1,-1,,,11770.4,1,1760783387952
-1,-1,,,11913.7,1,1760783388096
-1,-1,,,12059.9,1,1760783388242
785.83,17.93,"might take up to 1",65,12224.8,1,1760783388407
824.52,16.9,"ght take up to 1 min",68,12362.4,1,1760783388545
850.18,38.59,"t take up to 1 minut",70,12529.1,1,1760783388712
862.35,68.61,"take up to 1 minute",71,12659.2,1,1760783388842
927.31,82.03,"w up here.",160,12808.3,1,1760783388991
947.41,50.45,"p to 1 minute for AI",78,12969.3,1,1760783389152
963.77,79.35,"w up here.",160,13108.4,1,1760783389291
1048.53,60.75,"nute for AI to finis",87,13266.9,1,1760783389449
-1,-1,,,13406.3,1,1760783389588
-1,-1,,,13545.2,1,1760783389727
1182.69,1.4,"to finish",98,13700.6,1,1760783389883
1253.38,4.96,"to finish",99,13845.5,1,1760783390028
1310.61,1.08,"to finish",99,13990.8,1,1760783390173
-1,-1,,,14157.4,1,1760783390339
-1,-1,,,14296.7,1,1760783390479
-1,-1,,,14432.6,1,1760783390614
-1,-1,,,14569.2,1,1760783390751
-1,-1,,,14728.1,1,1760783390910
-1,-1,,,14866.4,1,1760783391048
-1,-1,,,15026.4,1,1760783391208
-1,-1,,,15159.1,1,1760783391341
-1,-1,,,15300.4,1,1760783391482
-1,-1,,,15459,1,1760783391641
-1,-1,,,15597.9,1,1760783391780
-1,-1,,,15754.8,1,1760783391937
-1,-1,,,15896.3,1,1760783392078
-1,-1,,,16035.2,1,1760783392217
-1,-1,,,16199.4,1,1760783392381
-1,-1,,,16337.5,1,1760783392519
-1,-1,,,16526.1,1,1760783392708
-1,-1,,,16674.8,1,1760783392857
-1,-1,,,16833.5,1,1760783393015
-1,-1,,,16970,1,1760783393152
-1,-1,,,17115.5,1,1760783393297
-1,-1,,,17274.2,1,1760783393456
-1,-1,,,17415.6,1,1760783393597
-1,-1,,,17567,1,1760783393749
-1,-1,,,17733.8,1,1760783393916
-1,-1,,,17876.6,1,1760783394058
-1,-1,,,18036.4,1,1760783394218
-1,-1,,,18177.5,1,1760783394359
-1,-1,,,18323.8,1,1760783394506
-1,-1,,,18489.3,1,1760783394671
-1,-1,,,18634.3,1,1760783394816
-1,-1,,,18779,1,1760783394961
-1,-1,,,18940.9,1,1760783395123
-1,-1,,,19077,1,1760783395259
934.2,5.81,"up to 1 minute for A",77,19232.7,1,1760783395415
-1,-1,,,19370.6,1,1760783395552
1129.16,0.5,"or AI to finish",93,19514.4,1,1760783395697
1243.08,25.11,"to finish",99,19682,1,1760783395864
-1,-1,,,19824.6,1,1760783396006
-1,-1,,,19994.7,1,1760783396176
